Time,HR,HR_clean,Phase
2023-05-07 16:33:49.696,76.14213197969544,75.7268602408753,stress
2023-05-07 16:33:50.467,77.82101167315174,75.31493859470966,stress
2023-05-07 16:33:51.313,70.92198581560282,75.09481073186818,stress
2023-05-07 16:33:52.098,76.43312101910827,74.9063670411985,stress
2023-05-07 16:33:52.921,72.90400972053462,74.75147380910339,stress
2023-05-07 16:33:53.727,74.44168734491315,74.59658057700825,stress
2023-05-07 16:33:54.583,70.09345794392523,74.44168734491315,stress
2023-05-07 16:33:55.407,72.81553398058252,74.44168734491315,stress
2023-05-07 16:33:56.183,77.31958762886597,74.44168734491315,stress
2023-05-07 16:33:56.949,78.32898172323759,74.44168734491315,stress
2023-05-07 16:33:57.782,72.02881152460984,74.41093902300281,stress
2023-05-07 16:33:58.583,74.9063670411985,74.41093902300283,stress
2023-05-07 16:33:59.416,72.02881152460984,74.38019070109249,stress
2023-05-07 16:34:00.193,77.22007722007721,74.38019070109247,stress
2023-05-07 16:34:00.984,75.85335018963337,74.34944237918215,stress
2023-05-07 16:34:01.810,72.63922518159805,74.16788085933065,stress
2023-05-07 16:34:02.617,74.34944237918215,73.70128313988182,stress
2023-05-07 16:34:03.406,76.04562737642586,73.234685420433,stress
2023-05-07 16:34:04.259,70.33997655334115,73.05312390058151,stress
2023-05-07 16:34:05.078,73.26007326007326,73.27704259719557,stress
2023-05-07 16:34:05.933,70.17543859649122,73.27704259719557,stress
2023-05-07 16:34:06.818,67.79661016949153,72.95763680811082,stress
2023-05-07 16:34:07.665,70.83825265643446,72.15611602437319,stress
2023-05-07 16:34:08.476,73.98273736128236,71.57851393724957,stress
2023-05-07 16:34:09.255,77.02182284980745,71.21684295946487,stress
2023-05-07 16:34:10.096,71.3436385255648,71.17457777076487,stress
2023-05-07 16:34:10.940,71.09004739336493,71.13231258206491,stress
2023-05-07 16:34:11.752,73.89162561576354,71.07602568776464,stress
2023-05-07 16:34:12.601,70.67137809187278,71.11829087646464,stress
2023-05-07 16:34:13.430,72.3763570566948,71.25964613520712,stress
2023-05-07 16:34:14.302,68.80733944954127,71.27366784080742,stress
2023-05-07 16:34:15.147,71.0059171597633,71.23140265210742,stress
2023-05-07 16:34:15.996,70.67137809187278,71.28822753344998,stress
2023-05-07 16:34:16.825,72.3763570566948,71.26018412224944,stress
2023-05-07 16:34:17.662,71.68458781362007,71.2321407110489,stress
2023-05-07 16:34:18.565,66.44518272425249,71.11902893540609,stress
2023-05-07 16:34:19.390,72.72727272727272,71.34525248669168,stress
2023-05-07 16:34:20.196,74.44168734491315,71.57147603797728,stress
2023-05-07 16:34:21.063,69.20415224913494,71.68458781362007,stress
2023-05-07 16:34:21.932,69.04487917146145,71.85836863256219,stress
2023-05-07 16:34:22.741,74.1656365883807,71.94711435326748,stress
2023-05-07 16:34:23.562,73.0816077953715,72.0358600739728,stress
2023-05-07 16:34:24.430,69.12442396313364,71.6639323811511,stress
2023-05-07 16:34:25.302,68.80733944954127,71.37703978656619,stress
2023-05-07 16:34:26.083,76.82458386683739,71.43609563124933,stress
2023-05-07 16:34:26.865,76.72634271099744,72.01122456078308,stress
2023-05-07 16:34:27.708,71.17437722419928,72.5863534903168,stress
2023-05-07 16:34:28.570,69.60556844547563,72.80082377169755,stress
2023-05-07 16:34:29.415,71.0059171597633,72.80082377169755,stress
2023-05-07 16:34:30.223,74.25742574257426,73.28145435902813,stress
2023-05-07 16:34:31.027,74.62686567164178,73.89994179826618,stress
2023-05-07 16:34:31.851,72.81553398058252,74.50371902861927,stress
2023-05-07 16:34:32.676,72.72727272727272,74.62686567164178,stress
2023-05-07 16:34:33.475,75.09386733416771,74.62686567164178,stress
2023-05-07 16:34:34.264,76.04562737642586,74.62686567164178,stress
2023-05-07 16:34:35.010,80.4289544235925,74.62686567164178,stress
2023-05-07 16:34:35.759,80.10680907877169,74.62686567164178,stress
2023-05-07 16:34:36.562,74.71980074719801,74.65784403016052,stress
2023-05-07 16:34:37.344,76.72634271099744,74.68882238867927,stress
2023-05-07 16:34:38.179,71.85628742514969,74.813200498132,stress
2023-05-07 16:34:39.043,69.44444444444444,74.813200498132,stress
2023-05-07 16:34:39.879,71.77033492822966,74.75132074596041,stress
2023-05-07 16:34:40.684,74.53416149068323,74.59604124285482,stress
2023-05-07 16:34:41.445,78.84362680683311,74.50333677542653,stress
2023-05-07 16:34:42.257,73.89162561576354,74.47251206016985,stress
2023-05-07 16:34:43.057,75.0,74.44168734491315,stress
2023-05-07 16:34:43.863,74.44168734491315,74.44168734491315,stress
2023-05-07 16:34:44.711,70.75471698113206,74.47251206016985,stress
2023-05-07 16:34:45.477,78.32898172323759,74.56521652759812,stress
2023-05-07 16:34:46.325,70.75471698113206,74.75132074596041,stress
2023-05-07 16:34:47.116,75.85335018963337,74.813200498132,stress
2023-05-07 16:34:47.902,76.33587786259541,74.906600249066,stress
2023-05-07 16:34:48.762,69.76744186046511,74.813200498132,stress
2023-05-07 16:34:49.517,79.47019867549669,75.19105031227713,stress
2023-05-07 16:34:50.320,74.71980074719801,75.47550037548825,stress
2023-05-07 16:34:51.108,76.14213197969544,75.50655598677137,stress
2023-05-07 16:34:51.956,70.75471698113206,75.15976178390937,stress
2023-05-07 16:34:52.723,78.22685788787483,74.81296758104737,stress
2023-05-07 16:34:53.530,74.34944237918215,74.81296758104737,stress
2023-05-07 16:34:54.292,78.74015748031496,74.81296758104737,stress
2023-05-07 16:34:55.125,72.02881152460984,74.78191196976427,stress
2023-05-07 16:34:55.927,74.81296758104737,74.62740356914252,stress
2023-05-07 16:34:56.761,71.94244604316546,74.25977227881795,stress
2023-05-07 16:34:57.527,78.32898172323759,74.01408448351275,stress
2023-05-07 16:34:58.309,76.72634271099744,73.89184947754615,stress
2023-05-07 16:34:59.156,70.83825265643446,73.98273736128236,stress
2023-05-07 16:35:00.017,69.68641114982577,73.98273736128236,stress
2023-05-07 16:35:00.831,73.7100737100737,74.2594807678707,stress
2023-05-07 16:35:01.647,73.52941176470588,74.2594807678707,stress
2023-05-07 16:35:02.458,73.98273736128236,74.2594807678707,stress
2023-05-07 16:35:03.240,76.72634271099744,73.89184947754615,stress
2023-05-07 16:35:04.041,74.9063670411985,73.74074094535398,stress
2023-05-07 16:35:04.825,76.53061224489795,73.64985306161776,stress
2023-05-07 16:35:05.599,77.51937984496124,73.69529700348588,stress
2023-05-07 16:35:06.427,72.46376811594202,73.84640553567804,stress
2023-05-07 16:35:07.300,68.72852233676976,73.93729341941425,stress
2023-05-07 16:35:08.209,66.006600660066,74.2906139212544,stress
2023-05-07 16:35:09.033,72.81553398058252,74.59849048122645,stress
2023-05-07 16:35:09.817,76.53061224489795,74.59849048122645,stress
2023-05-07 16:35:10.614,75.28230865746549,73.97563600760292,stress
2023-05-07 16:35:11.425,73.98273736128236,73.27869165406425,stress
2023-05-07 16:35:12.244,73.26007326007326,73.03780362032788,stress
2023-05-07 16:35:13.017,77.61966364812419,73.20167300178721,stress
2023-05-07 16:35:13.779,78.74015748031496,73.50000123833796,stress
2023-05-07 16:35:14.629,70.58823529411764,73.65014971505845,stress
2023-05-07 16:35:15.496,69.20415224913494,73.56037021351423,stress
2023-05-07 16:35:16.345,70.67137809187278,73.41022173679374,stress
2023-05-07 16:35:17.157,73.89162561576354,73.26007326007326,stress
2023-05-07 16:35:17.973,73.52941176470588,73.34985276161747,stress
2023-05-07 16:35:18.806,72.02881152460984,73.37985225359687,stress
2023-05-07 16:35:19.636,72.28915662650601,73.53000073031735,stress
2023-05-07 16:35:20.456,73.17073170731707,73.53000073031735,stress
2023-05-07 16:35:21.202,80.4289544235925,73.71051869023472,stress
2023-05-07 16:35:21.995,75.66204287515762,74.01596768403708,stress
2023-05-07 16:35:22.775,76.92307692307692,74.63179190317196,stress
2023-05-07 16:35:23.546,77.82101167315174,75.22193098963665,stress
2023-05-07 16:35:24.350,74.62686567164178,75.98733474011503,stress
2023-05-07 16:35:25.167,73.43941248470011,76.80204382379543,stress
2023-05-07 16:35:25.963,75.37688442211055,77.52170008979347,stress
2023-05-07 16:35:26.722,79.05138339920948,77.52170008979347,stress
2023-05-07 16:35:27.457,81.63265306122447,77.2223885064352,stress
2023-05-07 16:35:28.179,83.10249307479224,76.4076794227548,stress
2023-05-07 16:35:28.941,78.74015748031496,75.64227567227641,stress
2023-05-07 16:35:29.706,78.43137254901961,74.80396618238588,stress
2023-05-07 16:35:30.561,70.17543859649122,74.80396618238588,stress
2023-05-07 16:35:31.401,71.42857142857142,76.07213514151182,stress
2023-05-07 16:35:32.239,71.59904534606204,77.41320984004993,stress
2023-05-07 16:35:33.062,72.90400972053462,77.66829235924489,stress
2023-05-07 16:35:33.905,71.17437722419928,76.8089515727828,stress
2023-05-07 16:35:34.725,73.17073170731707,75.01095096108487,stress
2023-05-07 16:35:35.484,79.05138339920948,74.02048420362543,stress
2023-05-07 16:35:36.191,84.86562942008486,73.21583830198101,stress
2023-05-07 16:35:36.924,81.85538881309685,73.37985198557436,stress
2023-05-07 16:35:37.712,76.14213197969544,74.27405814634646,stress
2023-05-07 16:35:38.503,75.85335018963337,75.17496464467824,stress
2023-05-07 16:35:39.382,68.25938566552901,77.01562185617944,stress
2023-05-07 16:35:40.199,73.43941248470011,78.22123801813386,stress
2023-05-07 16:35:41.015,73.52941176470588,79.4716858136282,stress
2023-05-07 16:35:41.766,79.89347536617844,79.75238313595118,stress
2023-05-07 16:35:42.521,79.47019867549669,79.89347536617844,stress
2023-05-07 16:35:43.246,82.75862068965516,79.89347536617844,stress
2023-05-07 16:35:43.994,80.21390374331551,79.89347536617844,stress
2023-05-07 16:35:44.706,84.2696629213483,79.89347536617844,stress
2023-05-07 16:35:45.432,82.64462809917354,79.89347536617844,stress
2023-05-07 16:35:46.182,80.0,79.92898357745229,stress
2023-05-07 16:35:46.932,80.0,80.00014241261206,stress
2023-05-07 16:35:47.693,78.84362680683311,80.07130124777184,stress
2023-05-07 16:35:48.528,71.85628742514969,80.07130124777184,stress
2023-05-07 16:35:49.350,72.992700729927,79.96491676004861,stress
2023-05-07 16:35:50.161,73.98273736128236,79.66580340679756,stress
2023-05-07 16:35:50.908,80.32128514056225,79.17755085591556,stress
2023-05-07 16:35:51.043,444.4444444444444,79.01697372877516,stress
2023-05-07 16:35:51.677,94.6372239747634,78.45145434599216,stress
2023-05-07 16:35:52.444,78.22685788787483,77.49996654653098,stress
2023-05-07 16:35:53.198,79.57559681697613,75.72927697246627,stress
2023-05-07 16:35:54.025,72.55139056831922,74.70130399165846,stress
2023-05-07 16:35:54.806,76.82458386683739,74.77683448725195,stress
2023-05-07 16:35:55.674,69.12442396313364,75.2495527423642,stress
2023-05-07 16:35:56.531,70.01166861143523,75.31124065460057,stress
2023-05-07 16:35:57.346,73.61963190184049,74.97677851153439,stress
2023-05-07 16:35:58.151,74.53416149068323,74.62686567164178,stress
2023-05-07 16:35:58.958,74.34944237918215,74.62686567164178,stress
2023-05-07 16:35:59.740,76.72634271099744,74.62686567164178,stress
2023-05-07 16:36:00.544,74.62686567164178,74.62686567164178,stress
2023-05-07 16:36:01.270,82.64462809917354,75.32669135142702,stress
2023-05-07 16:36:01.983,84.15147265077138,76.25752107378297,stress
2023-05-07 16:36:02.648,90.22556390977444,78.77915945720831,stress
2023-05-07 16:36:03.378,82.1917808219178,80.75192125326701,stress
2023-05-07 16:36:04.191,73.80073800738006,82.74363832251036,stress
2023-05-07 16:36:04.966,77.41935483870968,83.35763747634697,stress
2023-05-07 16:36:05.674,84.7457627118644,83.82068753776501,stress
2023-05-07 16:36:06.398,82.87292817679557,84.03377828342764,stress
2023-05-07 16:36:07.113,83.9160839160839,83.8974217305213,stress
2023-05-07 16:36:07.790,88.62629246676514,83.76106517761495,stress
2023-05-07 16:36:08.420,95.23809523809524,83.86011352113046,stress
2023-05-07 16:36:09.083,90.49773755656108,84.08152581881394,stress
2023-05-07 16:36:09.787,85.22727272727272,84.48216684445498,stress
2023-05-07 16:36:10.550,78.63695937090432,85.94025534647665,stress
2023-05-07 16:36:11.311,78.84362680683311,87.0602433999374,stress
2023-05-07 16:36:12.031,83.33333333333333,88.01972811492874,stress
2023-05-07 16:36:12.714,87.84773060029282,88.10572687224669,stress
2023-05-07 16:36:13.392,88.49557522123894,88.01972811492874,stress
2023-05-07 16:36:14.073,88.10572687224669,87.34555708195124,stress
2023-05-07 16:36:14.709,94.33962264150944,87.02997125479197,stress
2023-05-07 16:36:15.348,93.89671361502347,86.74490758343117,stress
2023-05-07 16:36:16.009,90.7715582450832,86.52434298005885,stress
2023-05-07 16:36:16.706,86.0832137733142,86.96547218680351,stress
2023-05-07 16:36:17.432,82.64462809917354,87.59664384112203,stress
2023-05-07 16:36:18.216,76.53061224489795,87.97672873626976,stress
2023-05-07 16:36:18.961,80.53691275167785,88.06272749358772,stress
2023-05-07 16:36:19.642,88.10572687224669,88.12732141314676,stress
2023-05-07 16:36:21.008,43.92386530014641,87.97757617836311,stress
2023-05-07 16:36:21.758,80.0,87.94518436701301,stress
2023-05-07 16:36:22.407,92.44992295839754,88.02029307632431,stress
2023-05-07 16:36:23.040,94.7867298578199,88.14891595404681,stress
2023-05-07 16:36:23.666,95.84664536741214,88.15431458927183,stress
2023-05-07 16:36:24.346,88.23529411764706,88.17051049494688,stress
2023-05-07 16:36:25.032,87.46355685131195,88.18670640062192,stress
2023-05-07 16:36:25.710,88.49557522123894,88.08507669902447,stress
2023-05-07 16:36:26.374,90.36144578313252,87.978048362202,stress
2023-05-07 16:36:27.047,89.15304606240713,87.84942548447948,stress
2023-05-07 16:36:27.776,82.30452674897118,87.05174897298478,stress
2023-05-07 16:36:28.559,76.62835249042145,85.39423411109993,stress
2023-05-07 16:36:29.291,81.96721311475409,83.48971559356097,stress
2023-05-07 16:36:30.062,77.82101167315174,82.32665464848056,stress
2023-05-07 16:36:30.781,83.44923504867872,81.5106791567364,stress
2023-05-07 16:36:31.529,80.21390374331551,80.87002376055403,stress
2023-05-07 16:36:32.275,80.4289544235925,79.5216453629953,stress
2023-05-07 16:36:33.007,81.96721311475409,78.6523311128484,stress
2023-05-07 16:36:33.777,77.92207792207792,77.8547004227938,stress
2023-05-07 16:36:34.593,73.52941176470588,77.273203309407,stress
2023-05-07 16:36:35.398,74.53416149068323,76.01012829425459,stress
2023-05-07 16:36:36.228,72.28915662650601,74.7470532791022,stress
2023-05-07 16:36:37.056,72.46376811594202,74.19924491535745,stress
2023-05-07 16:36:37.892,71.77033492822966,74.36670320302034,stress
2023-05-07 16:36:38.750,69.93006993006992,74.53416149068323,stress
2023-05-07 16:36:39.631,68.1044267877412,74.59619574910245,stress
2023-05-07 16:36:40.430,75.09386733416771,74.75151431476907,stress
2023-05-07 16:36:41.231,74.9063670411985,74.90683288043569,stress
2023-05-07 16:36:42.006,77.41935483870968,75.0313672365113,stress
2023-05-07 16:36:42.766,78.94736842105263,75.5741123374241,stress
2023-05-07 16:36:43.508,80.86253369272237,76.11685743833687,stress
2023-05-07 16:36:44.291,76.62835249042145,76.62835249042145,stress
2023-05-07 16:36:45.044,79.6812749003984,76.62835249042145,stress
2023-05-07 16:36:45.857,73.80073800738006,76.62835249042145,stress
2023-05-07 16:36:46.606,80.10680907877169,76.62835249042145,stress
2023-05-07 16:36:47.373,78.22685788787483,76.3380935794729,stress
2023-05-07 16:36:48.201,72.46376811594202,76.01599037438494,stress
2023-05-07 16:36:48.994,75.66204287515762,75.50449532230037,stress
2023-05-07 16:36:49.840,70.92198581560282,75.28325918116435,stress
2023-05-07 16:36:50.642,74.81296758104737,75.09386733416771,stress
2023-05-07 16:36:51.441,75.09386733416771,75.28325918116435,stress
2023-05-07 16:36:52.233,75.75757575757575,75.472651028161,stress
2023-05-07 16:36:53.098,69.36416184971097,75.472651028161,stress
2023-05-07 16:36:53.897,75.09386733416771,75.28325918116435,stress
2023-05-07 16:36:54.662,78.43137254901961,75.09386733416771,stress
2023-05-07 16:36:55.398,81.52173913043477,75.09386733416771,stress
2023-05-07 16:36:56.170,77.720207253886,75.09386733416771,stress
2023-05-07 16:36:56.928,79.15567282321899,74.62641554955742,stress
2023-05-07 16:36:57.795,69.20415224913494,74.59512643816818,stress
2023-05-07 16:36:58.625,72.28915662650601,74.59512643816818,stress
2023-05-07 16:36:59.498,68.72852233676976,75.83774072429247,stress
2023-05-07 16:37:00.358,69.76744186046511,76.64419233719569,stress
2023-05-07 16:37:01.197,71.51370679380214,77.01612903225806,stress
2023-05-07 16:37:01.972,77.41935483870968,76.61290322580645,stress
2023-05-07 16:37:02.772,75.0,76.61290322580646,stress
2023-05-07 16:37:03.516,80.64516129032258,77.01612903225806,stress
2023-05-07 16:37:04.262,80.4289544235925,77.41935483870968,stress
2023-05-07 16:37:04.958,86.20689655172413,77.41935483870968,stress
2023-05-07 16:37:05.659,85.59201141226818,77.41935483870968,stress
2023-05-07 16:37:06.412,79.6812749003984,77.41935483870968,stress
2023-05-07 16:37:07.180,78.125,77.65456989247312,stress
2023-05-07 16:37:08.013,72.02881152460984,77.88978494623656,stress
2023-05-07 16:37:08.847,71.94244604316546,78.125,stress
2023-05-07 16:37:09.654,74.34944237918215,78.125,stress
2023-05-07 16:37:10.465,73.98273736128236,78.125,stress
2023-05-07 16:37:11.321,70.09345794392523,78.125,stress
2023-05-07 16:37:12.080,79.05138339920948,78.125,stress
2023-05-07 16:37:12.882,74.81296758104737,78.43379446640317,stress
2023-05-07 16:37:13.581,85.83690987124463,78.74258893280633,stress
2023-05-07 16:37:14.291,84.50704225352112,79.05138339920948,stress
2023-05-07 16:37:14.971,88.23529411764706,79.05138339920948,stress
2023-05-07 16:37:15.725,79.57559681697613,79.05138339920948,stress
2023-05-07 16:37:16.483,79.15567282321899,79.05138339920948,stress
2023-05-07 16:37:17.231,80.21390374331551,78.74700484036082,stress
2023-05-07 16:37:18.009,77.12082262210797,78.44262628151215,stress
2023-05-07 16:37:18.825,73.52941176470588,77.79910602247831,stress
2023-05-07 16:37:19.706,68.1044267877412,77.36121807053627,stress
2023-05-07 16:37:20.574,69.12442396313364,76.59958555952625,stress
2023-05-07 16:37:21.441,69.20415224913494,75.9239337968795,stress
2023-05-07 16:37:22.266,72.72727272727272,74.78065334539689,stress
2023-05-07 16:37:23.047,76.82458386683739,73.96111745298228,stress
2023-05-07 16:37:23.803,79.36507936507937,73.34985276161747,stress
2023-05-07 16:37:24.594,75.85335018963337,73.21616292204527,stress
2023-05-07 16:37:25.393,75.09386733416771,73.08247308247307,stress
2023-05-07 16:37:26.212,73.26007326007326,72.99367299367299,stress
2023-05-07 16:37:27.110,66.81514476614699,73.6937377738379,stress
2023-05-07 16:37:27.892,76.72634271099744,74.4566163284354,stress
2023-05-07 16:37:28.789,66.88963210702342,75.2194948830329,stress
2023-05-07 16:37:29.648,69.84866123399301,75.25090177024919,stress
2023-05-07 16:37:30.505,70.01166861143523,75.42649663777085,stress
2023-05-07 16:37:31.302,75.28230865746549,75.9078413222815,stress
2023-05-07 16:37:32.057,79.47019867549669,76.87790222142497,stress
2023-05-07 16:37:32.843,76.33587786259541,77.7564633871159,stress
2023-05-07 16:37:33.595,79.7872340425532,78.3292747358178,stress
2023-05-07 16:37:34.281,87.46355685131195,78.78658406323434,stress
2023-05-07 16:37:34.929,92.5925925925926,79.12839136936553,stress
2023-05-07 16:37:35.594,90.22556390977444,79.29310203766244,stress
2023-05-07 16:37:36.247,91.88361408882082,79.58908693814288,stress
2023-05-07 16:37:36.948,85.59201141226818,79.68155558686769,stress
2023-05-07 16:37:37.723,77.41935483870968,79.93381874779716,stress
2023-05-07 16:37:38.522,75.09386733416771,80.2389211365694,stress
2023-05-07 16:37:39.284,78.74015748031496,80.7962866862711,stress
2023-05-07 16:37:40.022,81.30081300813006,81.04854984720059,stress
2023-05-07 16:37:40.897,68.57142857142857,81.30081300813006,stress
2023-05-07 16:37:41.731,71.94244604316546,80.83170046081285,stress
2023-05-07 16:37:42.467,81.52173913043477,80.36258791349564,stress
2023-05-07 16:37:43.227,78.94736842105263,79.89347536617844,stress
2023-05-07 16:37:43.948,83.21775312066573,79.89347536617844,stress
2023-05-07 16:37:44.655,84.86562942008486,80.03607862430637,stress
2023-05-07 16:37:45.348,86.58008658008657,80.03607862430637,stress
2023-05-07 16:37:46.099,79.89347536617844,80.17868188243432,stress
2023-05-07 16:37:46.836,81.41112618724559,80.17868188243432,stress
2023-05-07 16:37:47.665,72.3763570566948,80.1786818824343,stress
2023-05-07 16:37:48.427,78.74015748031496,80.03607862430637,stress
2023-05-07 16:37:49.174,80.32128514056225,79.75238313595119,stress
2023-05-07 16:37:49.954,76.92307692307692,79.61129090572393,stress
2023-05-07 16:37:50.679,82.75862068965516,79.47019867549669,stress
2023-05-07 16:37:51.435,79.36507936507937,79.47019867549669,stress
2023-05-07 16:37:52.190,79.47019867549669,79.43515890535758,stress
2023-05-07 16:37:52.945,79.47019867549669,79.40011913521847,stress
2023-05-07 16:37:53.726,76.82458386683739,79.36507936507935,stress
2023-05-07 16:37:54.478,79.7872340425532,78.55107855107856,stress
2023-05-07 16:37:55.198,83.33333333333333,77.86924797234076,stress
2023-05-07 16:37:56.010,73.89162561576354,77.18741739360296,stress
2023-05-07 16:37:56.823,73.80073800738006,77.15458637485644,stress
2023-05-07 16:37:57.646,72.90400972053462,76.98958512084691,stress
2023-05-07 16:37:58.481,71.85628742514969,75.84693111647944,stress
2023-05-07 16:37:59.310,72.3763570566948,74.86927836612149,stress
2023-05-07 16:38:00.086,77.31958762886597,73.86132974630239,stress
2023-05-07 16:38:00.798,84.2696629213483,73.83103387684122,stress
2023-05-07 16:38:01.621,72.90400972053462,73.80073800738006,stress
2023-05-07 16:38:02.392,77.82101167315174,74.9736878812087,stress
2023-05-07 16:38:03.278,67.72009029345372,76.3137791031326,stress
2023-05-07 16:38:04.026,80.21390374331551,77.75519976733925,stress
2023-05-07 16:38:04.839,73.80073800738006,78.02367055771725,stress
2023-05-07 16:38:05.572,81.85538881309685,78.19299390774586,stress
2023-05-07 16:38:06.338,78.32898172323759,78.19299390774586,stress
2023-05-07 16:38:07.073,81.63265306122447,78.19299390774586,stress
2023-05-07 16:38:07.824,79.89347536617844,78.125,stress
2023-05-07 16:38:08.592,78.125,78.125,stress
2023-05-07 16:38:09.362,77.92207792207792,78.125,stress
2023-05-07 16:38:10.125,78.63695937090432,78.19299390774586,stress
2023-05-07 16:38:10.893,78.125,78.26098781549173,stress
2023-05-07 16:38:11.730,71.68458781362007,78.4316409391265,stress
2023-05-07 16:38:12.547,73.43941248470011,78.36364703138064,stress
2023-05-07 16:38:13.358,73.98273736128236,78.29565312363478,stress
2023-05-07 16:38:14.116,79.15567282321899,78.29565312363478,stress
2023-05-07 16:38:14.878,78.74015748031496,78.5007056170731,stress
2023-05-07 16:38:15.623,80.53691275167785,78.84426322481276,stress
2023-05-07 16:38:16.381,79.15567282321899,79.01716770891765,stress
2023-05-07 16:38:17.222,71.3436385255648,79.15567282321899,stress
2023-05-07 16:38:17.947,82.75862068965516,79.15567282321899,stress
2023-05-07 16:38:18.626,88.36524300441826,79.15567282321899,stress
2023-05-07 16:38:19.314,87.20930232558139,79.15567282321899,stress
2023-05-07 16:38:19.975,90.7715582450832,79.15567282321899,stress
2023-05-07 16:38:20.649,89.02077151335311,78.81211521547932,stress
2023-05-07 16:38:21.425,77.31958762886597,78.20008681736165,stress
2023-05-07 16:38:22.221,75.37688442211055,77.72229381443299,stress
2023-05-07 16:38:23.004,76.62835249042145,77.72229381443299,stress
2023-05-07 16:38:23.772,78.125,77.72229381443299,stress
2023-05-07 16:38:24.560,76.14213197969544,77.58805841924398,stress
2023-05-07 16:38:25.345,76.43312101910827,77.31958762886597,stress
2023-05-07 16:38:26.147,74.81296758104737,77.31958762886597,stress
2023-05-07 16:38:26.914,78.22685788787483,77.58805841924398,stress
2023-05-07 16:38:27.631,83.68200836820083,77.8904818389136,stress
2023-05-07 16:38:28.459,72.46376811594202,78.19290525858322,stress
2023-05-07 16:38:29.124,90.22556390977444,78.71166355871601,stress
2023-05-07 16:38:29.877,79.6812749003984,79.62659756910053,stress
2023-05-07 16:38:30.614,81.41112618724559,80.54153157948502,stress
2023-05-07 16:38:31.345,82.07934336525307,81.11814867510076,stress
2023-05-07 16:38:32.086,80.97165991902834,81.30150841223623,stress
2023-05-07 16:38:32.856,77.92207792207792,81.4848681493717,stress
2023-05-07 16:38:33.592,81.52173913043477,81.52173913043477,stress
2023-05-07 16:38:34.308,83.79888268156424,81.52173913043477,stress
2023-05-07 16:38:35.051,80.75370121130553,81.52173913043477,stress
2023-05-07 16:38:35.786,81.63265306122447,81.55871044069801,stress
2023-05-07 16:38:36.522,81.52173913043477,81.59568175096125,stress
2023-05-07 16:38:37.257,81.63265306122447,81.63265306122447,stress
2023-05-07 16:38:38.028,77.82101167315174,81.63265306122447,stress
2023-05-07 16:38:38.743,83.9160839160839,81.63265306122447,stress
2023-05-07 16:38:39.430,87.3362445414847,81.63265306122447,stress
2023-05-07 16:38:40.140,84.50704225352112,81.63265306122447,stress
2023-05-07 16:38:40.864,82.87292817679557,81.63265306122447,stress
2023-05-07 16:38:41.563,85.83690987124463,81.63265306122447,stress
2023-05-07 16:38:42.320,79.26023778071334,81.30348913759052,stress
2023-05-07 16:38:43.055,81.63265306122447,80.97432521395655,stress
2023-05-07 16:38:43.823,78.125,80.21846731524151,stress
2023-05-07 16:38:44.579,79.36507936507937,79.79177334016045,stress
2023-05-07 16:38:45.323,80.64516129032258,79.3301321702907,stress
2023-05-07 16:38:46.155,72.11538461538461,79.29518497550201,stress
2023-05-07 16:38:46.920,78.43137254901961,79.26023778071334,stress
2023-05-07 16:38:47.730,74.07407407407408,79.29518497550201,stress
