Time,HR,HR_clean,Phase
2023-05-05 13:28:46.211,229.00763358778624,79.70923749677428,baseline
2023-05-05 13:28:46.719,118.11023622047244,79.65604572447761,baseline
2023-05-05 13:28:47.455,81.52173913043477,79.52390879976417,baseline
2023-05-05 13:28:48.270,73.61963190184049,79.62899426825344,
2023-05-05 13:28:49.022,79.7872340425532,79.4544815078804,
2023-05-05 13:28:49.784,78.74015748031496,79.57740156812856,
2023-05-05 13:28:50.556,77.720207253886,79.70158643722719,stress
2023-05-05 13:28:51.309,79.6812749003984,80.09116336737189,stress
2023-05-05 13:28:52.082,77.61966364812419,80.28856768011774,stress
2023-05-05 13:28:52.823,80.97165991902834,80.37944698079076,stress
2023-05-05 13:28:53.612,76.04562737642586,80.98355826116644,stress
2023-05-05 13:28:54.342,82.1917808219178,82.08441205696981,stress
2023-05-05 13:28:54.616,218.978102189781,82.79942215771797,stress
2023-05-05 13:28:55.097,124.74012474012473,84.33425750319347,stress
2023-05-05 13:28:55.814,83.68200836820083,85.54131011011935,stress
2023-05-05 13:28:56.487,89.15304606240713,86.43900137645241,stress
2023-05-05 13:28:57.175,87.20930232558139,87.18851270556247,stress
2023-05-05 13:28:57.871,86.20689655172413,87.55270452741763,stress
2023-05-05 13:28:58.562,86.83068017366135,88.11339011661362,stress
2023-05-05 13:28:59.220,91.1854103343465,88.71810190139597,stress
2023-05-05 13:28:59.559,176.99115044247787,88.82683794164876,stress
2023-05-05 13:28:59.895,178.57142857142856,89.08695777845384,stress
2023-05-05 13:29:00.570,88.88888888888889,89.3905572777678,stress
2023-05-05 13:29:01.257,87.3362445414847,89.82922356716122,stress
2023-05-05 13:29:01.951,86.45533141210373,91.01437859799199,stress
2023-05-05 13:29:02.625,89.02077151335311,92.13643248668234,stress
2023-05-05 13:29:02.889,227.27272727272725,92.61335391225859,stress
2023-05-05 13:29:03.301,145.63106796116503,93.41398997314201,stress
2023-05-05 13:29:03.938,94.19152276295134,93.73500879154994,stress
2023-05-05 13:29:04.584,92.87925696594426,94.16684661411114,stress
2023-05-05 13:29:04.978,152.28426395939087,94.36156194501794,stress
2023-05-05 13:29:05.231,237.15415019762847,94.32755410860463,stress
2023-05-05 13:29:05.894,90.49773755656108,94.68805954428957,stress
2023-05-05 13:29:06.520,95.84664536741214,94.85357180473565,stress
2023-05-05 13:29:07.139,96.93053311793214,95.70383665392694,stress
2023-05-05 13:29:07.778,93.89671361502347,96.82700859476805,stress
2023-05-05 13:29:08.376,100.3344481605351,97.31719020844602,stress
2023-05-05 13:29:09.026,92.3076923076923,98.04690361730832,stress
2023-05-05 13:29:09.654,95.54140127388536,98.50564508854063,stress
2023-05-05 13:29:10.253,100.16694490818028,98.50564508854062,stress
2023-05-05 13:29:10.564,192.92604501607718,98.72485476458858,stress
2023-05-05 13:29:10.847,212.01413427561835,98.70052161307092,stress
2023-05-05 13:29:11.476,95.38950715421304,98.70052161307092,stress
2023-05-05 13:29:12.058,103.09278350515463,98.84879505125737,stress
2023-05-05 13:29:12.666,98.6842105263158,99.0956050993622,stress
2023-05-05 13:29:13.273,98.84678747940693,99.50748198120156,stress
2023-05-05 13:29:13.836,106.57193605683835,99.98453015007959,stress
2023-05-05 13:29:14.445,98.52216748768473,100.64196634584634,stress
2023-05-05 13:29:15.003,107.5268817204301,101.5384456736866,stress
2023-05-05 13:29:15.617,97.7198697068404,102.00992428431232,stress
2023-05-05 13:29:16.158,110.90573012939001,101.84490460571566,stress
2023-05-05 13:29:16.728,105.26315789473684,101.84490460571564,stress
2023-05-05 13:29:17.344,97.40259740259741,101.36681834156865,stress
2023-05-05 13:29:17.888,110.29411764705881,101.12777520949514,stress
2023-05-05 13:29:18.481,101.18043844856659,101.85343566006743,stress
2023-05-05 13:29:19.063,103.09278350515463,102.04834660742128,stress
2023-05-05 13:29:20.199,52.8169014084507,103.03424442823444,stress
2023-05-05 13:29:20.835,94.33962264150944,103.33090229737661,stress
2023-05-05 13:29:21.376,110.90573012939001,103.62756016651876,stress
2023-05-05 13:29:22.552,51.0204081632653,103.80622837370241,stress
2023-05-05 13:29:23.136,102.73972602739725,103.80622837370241,stress
2023-05-05 13:29:23.405,223.04832713754647,103.83621284174797,stress
2023-05-05 13:29:23.713,194.80519480519482,103.8736934268049,stress
2023-05-05 13:29:24.291,103.80622837370241,103.89618177783908,stress
2023-05-05 13:29:24.872,103.27022375215145,104.22873678707155,stress
2023-05-05 13:29:25.175,198.01980198019803,104.70642916542843,stress
2023-05-05 13:29:25.430,235.2941176470588,105.24184900218468,stress
2023-05-05 13:29:26.007,103.98613518197573,105.7592781581136,stress
2023-05-05 13:29:26.598,101.52284263959389,106.35242545326926,stress
2023-05-05 13:29:27.159,106.951871657754,106.68726452898939,stress
2023-05-05 13:29:27.686,113.85199240986717,107.00071933925425,stress
2023-05-05 13:29:28.245,107.3345259391771,107.19103058364344,stress
2023-05-05 13:29:28.839,101.010101010101,107.2866941539992,stress
2023-05-05 13:29:29.359,115.38461538461539,107.35857041183372,stress
2023-05-05 13:29:29.924,106.19469026548671,107.40665935714698,stress
2023-05-05 13:29:30.497,104.71204188481674,107.40665935714696,stress
2023-05-05 13:29:31.040,110.49723756906077,107.40665935714698,stress
2023-05-05 13:29:31.598,107.5268817204301,107.43070382980359,stress
2023-05-05 13:29:32.142,110.29411764705881,107.40665935714698,stress
2023-05-05 13:29:32.703,106.951871657754,107.45474830246022,stress
2023-05-05 13:29:33.255,108.69565217391303,107.50283724777347,stress
2023-05-05 13:29:33.800,110.09174311926604,107.47879277511686,stress
2023-05-05 13:29:34.370,105.26315789473684,107.50283724777347,stress
2023-05-05 13:29:34.908,111.52416356877323,107.47879277511686,stress
2023-05-05 13:29:35.998,55.04587155963302,107.46276312667909,stress
2023-05-05 13:29:36.543,110.09174311926604,107.43070382980359,stress
2023-05-05 13:29:37.102,107.3345259391771,107.3348688193576,stress
2023-05-05 13:29:37.620,115.83011583011583,107.23911952895669,stress
2023-05-05 13:29:38.187,105.82010582010581,107.38521583564206,stress
2023-05-05 13:29:38.751,106.38297872340425,107.43356425368181,stress
2023-05-05 13:29:39.268,116.05415860735009,107.4813960388597,stress
2023-05-05 13:29:39.838,105.26315789473684,107.57705960921547,stress
2023-05-05 13:29:40.404,106.00706713780917,107.47931172056987,stress
2023-05-05 13:29:40.988,102.73972602739725,107.40691882987349,stress
2023-05-05 13:29:41.489,119.76047904191617,107.55170461126625,stress
2023-05-05 13:29:42.096,98.84678747940693,107.64805517315062,stress
2023-05-05 13:29:42.628,112.78195488721803,107.6962304540928,stress
2023-05-05 13:29:43.169,110.90573012939001,107.79258101597715,stress
2023-05-05 13:29:43.725,107.91366906474819,107.76836340622296,stress
2023-05-05 13:29:44.310,102.56410256410255,107.76836340622293,stress
2023-05-05 13:29:44.839,113.42155009451795,107.79258101597715,stress
2023-05-05 13:29:45.350,117.41682974559687,108.01300978818439,stress
2023-05-05 13:29:45.939,101.86757215619693,108.58322858371766,stress
2023-05-05 13:29:46.472,112.5703564727955,109.37967906938653,stress
2023-05-05 13:29:47.029,107.71992818671453,109.72366617478417,stress
2023-05-05 13:29:47.524,121.2121212121212,110.2996878882458,stress
2023-05-05 13:29:48.087,106.57193605683835,110.0976738078644,stress
2023-05-05 13:29:49.171,55.35055350553505,109.82832170068919,stress
2023-05-05 13:29:49.699,113.63636363636363,109.28961748633878,stress
2023-05-05 13:29:50.248,109.28961748633878,109.28961748633878,stress
2023-05-05 13:29:50.773,114.28571428571428,109.28961748633878,stress
2023-05-05 13:29:51.833,56.60377358490566,109.28961748633878,stress
2023-05-05 13:29:52.353,115.38461538461539,109.35621688761017,stress
2023-05-05 13:29:52.911,107.5268817204301,109.35621688761017,stress
2023-05-05 13:29:53.395,123.96694214876032,109.33956703729233,stress
2023-05-05 13:29:53.946,108.89292196007258,109.38951658824585,stress
2023-05-05 13:29:54.495,109.28961748633878,109.56595277883727,stress
2023-05-05 13:29:54.982,123.20328542094455,109.69096388026219,stress
2023-05-05 13:29:56.040,56.71077504725898,109.92482807886519,stress
2023-05-05 13:29:56.565,114.28571428571428,109.75617922601468,stress
2023-05-05 13:29:57.112,109.68921389396708,109.72269655999088,stress
2023-05-05 13:29:58.135,58.65102639296187,109.68921389396708,stress
2023-05-05 13:29:58.677,110.7011070110701,109.68921389396708,stress
2023-05-05 13:29:59.186,117.87819253438114,109.75617922601468,stress
2023-05-05 13:29:59.732,109.89010989010988,109.78966189203848,stress
2023-05-05 13:30:00.266,112.35955056179775,109.83988589107418,stress
2023-05-05 13:30:00.823,107.71992818671453,109.86499789059204,stress
2023-05-05 13:30:01.379,107.91366906474819,109.96637253071205,stress
2023-05-05 13:30:01.937,107.5268817204301,110.06774717083209,stress
2023-05-05 13:30:02.465,113.63636363636363,110.16912181095212,stress
2023-05-05 13:30:03.026,106.951871657754,110.39698309071002,stress
2023-05-05 13:30:03.555,113.42155009451795,110.91296861851197,stress
2023-05-05 13:30:04.074,115.60693641618496,111.4289541463139,stress
2023-05-05 13:30:04.641,105.82010582010581,111.94493967411583,
2023-05-05 13:30:05.136,121.2121212121212,112.35955056179773,
2023-05-05 13:30:05.694,107.5268817204301,112.35955056179775,
2023-05-05 13:30:06.225,112.99435028248587,112.35955056179775,experiment
2023-05-05 13:30:06.752,113.85199240986717,112.51825049196978,experiment
2023-05-05 13:30:07.298,109.89010989010988,112.67695042214181,experiment
2023-05-05 13:30:07.802,119.04761904761905,112.6769504221418,experiment
2023-05-05 13:30:08.331,113.42155009451795,112.75630038722782,experiment
2023-05-05 13:30:08.865,112.35955056179775,112.28892037309481,experiment
2023-05-05 13:30:09.393,113.63636363636363,111.41296017510071,experiment
2023-05-05 13:30:09.945,108.69565217391303,110.69569990727865,experiment
2023-05-05 13:30:10.495,109.09090909090908,109.74978245984596,experiment
2023-05-05 13:30:11.089,101.010101010101,109.19189506146027,experiment
2023-05-05 13:30:11.619,113.20754716981132,108.6104495626847,experiment
2023-05-05 13:30:12.194,104.34782608695652,107.48552580303956,experiment
2023-05-05 13:30:12.784,101.69491525423727,106.23671838856498,experiment
2023-05-05 13:30:13.352,105.6338028169014,104.56706092211469,experiment
2023-05-05 13:30:13.939,102.21465076660986,103.19960786182222,experiment
2023-05-05 13:30:14.541,99.66777408637873,102.33261490873845,experiment
2023-05-05 13:30:15.145,99.33774834437085,101.61062741763551,experiment
2023-05-05 13:30:15.725,103.44827586206895,101.26704875959648,experiment
2023-05-05 13:30:16.341,97.40259740259741,100.76026346763183,experiment
2023-05-05 13:30:16.985,93.16770186335404,100.29649632932805,experiment
2023-05-05 13:30:17.576,101.52284263959389,99.87840816289551,experiment
2023-05-05 13:30:18.194,97.0873786407767,99.01897347993143,experiment
2023-05-05 13:30:18.812,97.0873786407767,98.41321310258309,experiment
2023-05-05 13:30:19.407,100.84033613445376,97.80745272523477,experiment
2023-05-05 13:30:20.025,97.0873786407767,97.24486029933624,experiment
2023-05-05 13:30:20.642,97.24473257698541,97.16605560888105,experiment
2023-05-05 13:30:21.266,96.15384615384616,97.12671712482887,experiment
2023-05-05 13:30:21.867,99.83361064891845,97.0873786407767,experiment
2023-05-05 13:30:22.488,96.61835748792271,97.0873786407767,experiment
2023-05-05 13:30:23.113,96.0,97.0873786407767,experiment
2023-05-05 13:30:23.761,92.5925925925926,97.04816726006557,experiment
2023-05-05 13:30:24.349,102.0408163265306,96.96993392560324,experiment
2023-05-05 13:30:24.998,92.44992295839754,96.81390722587774,experiment
2023-05-05 13:30:25.611,97.87928221859707,96.65788052615224,experiment
2023-05-05 13:30:26.242,95.08716323296355,96.4830012903783,experiment
2023-05-05 13:30:26.851,98.52216748768473,96.32791323912477,experiment
2023-05-05 13:30:27.488,94.19152276295134,95.98388608689699,experiment
2023-05-05 13:30:28.107,96.93053311793214,95.54641636073744,experiment
2023-05-05 13:30:28.730,96.30818619582665,95.05505549258594,experiment
2023-05-05 13:30:29.414,87.71929824561403,94.56441290884544,experiment
2023-05-05 13:30:30.019,99.17355371900827,94.34050279134239,experiment
2023-05-05 13:30:30.655,94.33962264150944,93.63305807923847,experiment
2023-05-05 13:30:31.308,91.88361408882082,93.00244472019463,experiment
2023-05-05 13:30:31.978,89.55223880597015,92.25091661304343,experiment
2023-05-05 13:30:32.632,91.74311926605505,91.43030864957832,experiment
2023-05-05 13:30:33.290,91.1854103343465,90.9144949477324,experiment
2023-05-05 13:30:33.962,89.28571428571428,90.36677483271117,experiment
2023-05-05 13:30:34.657,86.33093525179855,89.64161229779246,experiment
2023-05-05 13:30:35.317,90.9090909090909,89.46339729921819,experiment
2023-05-05 13:30:36.021,85.22727272727272,88.9812266546437,experiment
2023-05-05 13:30:36.689,89.82035928143712,88.41305725275127,experiment
2023-05-05 13:30:37.376,87.3362445414847,87.76323400467474,experiment
2023-05-05 13:30:38.074,85.95988538681948,87.1716367978587,experiment
2023-05-05 13:30:38.792,83.56545961002784,86.54235506003424,experiment
2023-05-05 13:30:39.533,80.97165991902834,85.83936445529692,experiment
2023-05-05 13:30:40.214,88.10572687224669,85.47147694712163,experiment
2023-05-05 13:30:40.924,84.50704225352112,85.22727272727273,experiment
2023-05-05 13:30:41.607,87.84773060029282,85.12743992729166,experiment
2023-05-05 13:30:42.320,84.15147265077138,84.82810150224951,experiment
2023-05-05 13:30:43.042,83.10249307479224,84.4302700209678,experiment
2023-05-05 13:30:43.757,83.9160839160839,84.09303988388594,experiment
2023-05-05 13:30:44.475,83.56545961002784,84.03377828342764,experiment
2023-05-05 13:30:45.178,85.34850640113797,84.13227133966717,experiment
2023-05-05 13:30:45.862,87.71929824561403,84.17150279544842,experiment
2023-05-05 13:30:46.617,79.47019867549669,84.09303988388594,experiment
2023-05-05 13:30:47.347,82.1917808219178,83.95531537186514,experiment
2023-05-05 13:30:48.080,81.85538881309685,84.0344422855001,experiment
2023-05-05 13:30:48.341,229.88505747126436,84.09362147020819,experiment
2023-05-05 13:30:48.823,124.48132780082986,84.13856220901334,experiment
2023-05-05 13:30:50.238,42.40282685512367,83.90011307632342,experiment
2023-05-05 13:30:50.947,84.62623413258109,82.76255707762556,experiment
2023-05-05 13:30:51.630,87.84773060029282,82.57229832572297,experiment
2023-05-05 13:30:52.350,83.33333333333333,82.07965015231082,experiment
2023-05-05 13:30:53.006,91.46341463414633,81.62282702094656,experiment
2023-05-05 13:30:53.758,79.7872340425532,80.75076568596602,experiment
2023-05-05 13:30:54.512,79.57559681697613,78.62286878600291,experiment
2023-05-05 13:30:55.320,74.25742574257426,78.2429034533161,experiment
2023-05-05 13:30:56.136,73.52941176470588,78.0864638789708,experiment
2023-05-05 13:30:56.950,73.7100737100737,79.29799053921504,experiment
2023-05-05 13:30:57.745,75.47169811320754,79.10627809394025,experiment
2023-05-05 13:30:58.626,68.1044267877412,78.55015892939973,experiment
2023-05-05 13:30:59.437,73.98273736128236,78.39371935505443,experiment
2023-05-05 13:30:59.693,234.375,78.15476966637051,experiment
2023-05-05 13:31:00.190,120.72434607645874,78.19450448502079,experiment
2023-05-05 13:31:00.953,78.63695937090432,78.9159214071266,experiment
2023-05-05 13:31:01.676,82.9875518672199,79.7243381992162,experiment
2023-05-05 13:31:02.419,80.75370121130553,81.50143909740896,experiment
2023-05-05 13:31:03.206,76.23888182973316,82.1636104892357,experiment
2023-05-05 13:31:03.957,79.89347536617844,82.31010246422218,experiment
2023-05-05 13:31:04.197,249.99999999999997,82.31010246422218,experiment
2023-05-05 13:31:04.694,120.72434607645874,82.14074011347276,experiment
2023-05-05 13:31:04.958,227.27272727272725,82.0391227030231,experiment
2023-05-05 13:31:05.478,115.38461538461539,81.72784245243977,experiment
2023-05-05 13:31:06.201,82.9875518672199,81.193177136265,experiment
2023-05-05 13:31:06.936,81.63265306122447,80.75838271250349,experiment
2023-05-05 13:31:07.734,75.18796992481202,80.47008026372846,experiment
2023-05-05 13:31:08.583,70.67137809187278,80.47320126452712,experiment
2023-05-05 13:31:09.415,72.11538461538461,80.4732012645271,experiment
2023-05-05 13:31:10.167,79.7872340425532,80.16563142808191,experiment
2023-05-05 13:31:10.929,78.74015748031496,79.85806159163668,experiment
2023-05-05 13:31:11.718,76.04562737642586,79.84035470436581,experiment
2023-05-05 13:31:12.014,202.70270270270268,79.84035470436581,experiment
2023-05-05 13:31:12.470,131.57894736842104,79.84035470436581,experiment
2023-05-05 13:31:13.227,79.26023778071334,79.84035470436581,experiment
2023-05-05 13:31:13.978,79.89347536617844,79.84035470436581,experiment
2023-05-05 13:31:14.680,85.47008547008546,79.84035470436581,experiment
2023-05-05 13:31:15.404,82.87292817679557,79.75252199405917,experiment
2023-05-05 13:31:16.104,85.71428571428571,79.66468928375254,experiment
2023-05-05 13:31:16.847,80.75370121130553,79.5768565734459,experiment
2023-05-05 13:31:17.648,74.9063670411985,79.47131697586838,experiment
2023-05-05 13:31:18.445,75.28230865746549,79.2961592511229,experiment
2023-05-05 13:31:19.257,73.89162561576354,77.86464327912944,experiment
2023-05-05 13:31:20.016,79.05138339920948,77.16684602833749,experiment
2023-05-05 13:31:20.822,74.44168734491315,76.05379166812781,experiment
2023-05-05 13:31:21.659,71.68458781362007,76.02238478091152,experiment
2023-05-05 13:31:22.414,79.47019867549669,75.33139188285493,experiment
2023-05-05 13:31:23.213,75.09386733416771,75.12527422138402,experiment
2023-05-05 13:31:24.012,75.09386733416771,75.09386733416771,experiment
2023-05-05 13:31:24.285,219.78021978021977,75.09386733416771,experiment
2023-05-05 13:31:24.810,114.28571428571428,75.22490041485868,experiment
2023-05-05 13:31:25.598,76.14213197969544,75.35593349554964,experiment
2023-05-05 13:31:26.430,72.11538461538461,76.34738821381974,experiment
2023-05-05 13:31:27.231,74.9063670411985,77.59646107087754,experiment
2023-05-05 13:31:28.088,70.01166861143523,78.84553392793538,experiment
2023-05-05 13:31:28.831,80.75370121130553,79.36521822810501,experiment
2023-05-05 13:31:29.575,80.64516129032258,79.33022474564113,experiment
2023-05-05 13:31:30.319,80.64516129032258,79.08747179324088,experiment
2023-05-05 13:31:31.055,81.52173913043477,78.98286018360905,experiment
2023-05-05 13:31:31.812,79.26023778071334,78.9132420564411,experiment
2023-05-05 13:31:32.567,79.47019867549669,79.05138339920948,experiment
2023-05-05 13:31:33.348,76.82458386683739,79.05138339920948,experiment
2023-05-05 13:31:34.111,78.63695937090432,79.08619246279346,experiment
2023-05-05 13:31:34.908,75.28230865746549,79.1558105899614,experiment
2023-05-05 13:31:35.667,79.05138339920948,79.26042219959326,
2023-05-05 13:31:36.450,76.62835249042145,79.33022474564113,control
2023-05-05 13:31:37.245,75.47169811320754,79.86432338297747,control
2023-05-05 13:31:38.018,77.61966364812419,80.36342853784991,control
2023-05-05 13:31:38.760,80.86253369272237,80.86253369272237,control
2023-05-05 13:31:39.047,209.05923344947732,80.86253369272237,control
2023-05-05 13:31:39.448,149.62593516209475,81.80345880268705,control
2023-05-05 13:31:39.742,204.0816326530612,82.36801386866586,control
2023-05-05 13:31:40.161,143.19809069212408,83.1567141127846,control
2023-05-05 13:31:40.484,185.75851393188853,83.40163411608401,control
2023-05-05 13:31:40.817,180.18018018018017,84.05888431951628,control
2023-05-05 13:31:41.523,84.98583569405098,84.73411460102207,control
2023-05-05 13:31:42.232,84.62623413258109,84.71613452294856,control
2023-05-05 13:31:42.982,80.0,84.68616772615941,control
2023-05-05 13:31:43.728,80.4289544235925,84.62623413258109,control
2023-05-05 13:31:44.433,85.1063829787234,84.27701996147003,control
2023-05-05 13:31:45.220,76.23888182973316,83.00441211883481,control
2023-05-05 13:31:45.995,77.41935483870968,81.60531888250529,control
2023-05-05 13:31:46.766,77.82101167315174,80.55543981728681,control
2023-05-05 13:31:47.548,76.72634271099744,80.42895442359251,control
2023-05-05 13:31:48.289,80.97165991902834,80.50102337916918,control
2023-05-05 13:31:49.016,82.5309491059147,80.57309233474588,control
2023-05-05 13:31:49.760,80.64516129032258,80.18352012045283,control
2023-05-05 13:31:50.559,75.09386733416771,79.72187895058308,control
2023-05-05 13:31:51.290,82.07934336525307,79.26023778071334,control
2023-05-05 13:31:52.023,81.85538881309685,79.26023778071334,control
2023-05-05 13:31:52.740,83.68200836820083,79.26023778071334,control
2023-05-05 13:31:53.497,79.26023778071334,78.5801842605013,control
2023-05-05 13:31:54.274,77.22007722007721,77.735552570596,control
2023-05-05 13:31:55.071,75.28230865746549,76.63192900656075,control
2023-05-05 13:31:55.894,72.90400972053462,76.20835896273753,control
2023-05-05 13:31:56.676,76.72634271099744,75.85359235079093,control
2023-05-05 13:31:57.469,75.66204287515762,75.75781761297428,control
2023-05-05 13:31:58.259,75.94936708860759,75.53546480259358,control
2023-05-05 13:31:59.057,75.18796992481202,75.40888673002954,control
2023-05-05 13:31:59.895,71.59904534606204,75.25086241324767,control
2023-05-05 13:32:00.710,73.61963190184049,75.29842832742078,control
2023-05-05 13:32:01.503,75.66204287515762,75.42500639998482,control
2023-05-05 13:32:02.324,73.0816077953715,75.42500639998482,control
2023-05-05 13:32:03.139,73.61963190184049,75.12805809688429,control
2023-05-05 13:32:03.920,76.82458386683739,74.5682895922592,control
2023-05-05 13:32:04.725,74.53416149068323,74.16654540441598,control
2023-05-05 13:32:05.136,145.985401459854,74.1895214098077,control
2023-05-05 13:32:05.560,141.50943396226413,74.05166537745747,control
2023-05-05 13:32:07.143,37.90271636133922,73.80118463156143,control
2023-05-05 13:32:07.954,73.98273736128236,73.80118463156143,control
