2023/05/05 13:27:34.068	48	Acquired Data:	33354	11822	null
2023/05/05 13:27:34.069	49	Acquired Data:	33326	11784	null
2023/05/05 13:27:34.071	50	Acquired Data:	33262	11821	null
2023/05/05 13:27:34.103	51	Acquired Data:	33172	11783	null
2023/05/05 13:27:34.107	52	Acquired Data:	33056	11818	null
2023/05/05 13:27:34.107	53	Acquired Data:	32906	11777	null
2023/05/05 13:27:34.139	54	Acquired Data:	32737	11817	null
2023/05/05 13:27:34.141	55	Acquired Data:	32544	11780	null
2023/05/05 13:27:34.142	56	Acquired Data:	32348	11813	null
2023/05/05 13:27:34.144	57	Acquired Data:	32152	11779	null
2023/05/05 13:27:34.176	58	Acquired Data:	31952	11816	null
2023/05/05 13:27:34.177	59	Acquired Data:	31780	11779	null
2023/05/05 13:27:34.179	60	Acquired Data:	31584	11814	null
2023/05/05 13:27:34.216	61	Acquired Data:	31421	11777	null
2023/05/05 13:27:34.216	62	Acquired Data:	31266	11815	null
2023/05/05 13:27:34.216	63	Acquired Data:	31154	11772	null
2023/05/05 13:27:34.216	64	Acquired Data:	31044	11814	null
2023/05/05 13:27:34.246	65	Acquired Data:	30992	11774	null
2023/05/05 13:27:34.248	66	Acquired Data:	30959	11811	null
2023/05/05 13:27:34.250	67	Acquired Data:	30956	11772	null
2023/05/05 13:27:34.283	68	Acquired Data:	30948	11811	null
2023/05/05 13:27:34.285	69	Acquired Data:	30948	11771	null
2023/05/05 13:27:34.285	70	Acquired Data:	30948	11809	null
2023/05/05 13:27:34.288	71	Acquired Data:	30941	11773	null
2023/05/05 13:27:34.298	72	Acquired Data:	30904	11808	null
2023/05/05 13:27:34.320	73	Acquired Data:	30878	11769	null
2023/05/05 13:27:34.324	74	Acquired Data:	30836	11808	null
2023/05/05 13:27:34.324	75	Acquired Data:	30788	11767	null
2023/05/05 13:27:34.335	76	Acquired Data:	30754	11802	null
2023/05/05 13:27:34.361	77	Acquired Data:	30737	11771	null
2023/05/05 13:27:34.361	78	Acquired Data:	30690	11800	null
2023/05/05 13:27:34.365	79	Acquired Data:	30663	11764	null
2023/05/05 13:27:34.395	80	Acquired Data:	30657	11806	null
2023/05/05 13:27:34.398	81	Acquired Data:	30692	11764	null
2023/05/05 13:27:34.398	82	Acquired Data:	30785	11799	null
2023/05/05 13:27:34.433	83	Acquired Data:	30998	11764	null
2023/05/05 13:27:34.437	84	Acquired Data:	31381	11798	null
2023/05/05 13:27:34.437	85	Acquired Data:	31922	11761	null
2023/05/05 13:27:34.437	86	Acquired Data:	32628	11798	null
2023/05/05 13:27:34.470	87	Acquired Data:	33442	11764	null
2023/05/05 13:27:34.473	88	Acquired Data:	34293	11800	null
2023/05/05 13:27:34.473	89	Acquired Data:	35109	11762	null
2023/05/05 13:27:34.473	90	Acquired Data:	35824	11798	null
2023/05/05 13:27:34.506	91	Acquired Data:	36410	11762	null
2023/05/05 13:27:34.507	92	Acquired Data:	36830	11796	null
2023/05/05 13:27:34.509	93	Acquired Data:	37068	11761	null
2023/05/05 13:27:34.559	94	Acquired Data:	37145	11796	null
2023/05/05 13:27:34.559	95	Acquired Data:	37082	11760	null
2023/05/05 13:27:34.562	96	Acquired Data:	36904	11797	null
2023/05/05 13:27:34.562	97	Acquired Data:	36640	11758	null
2023/05/05 13:27:34.569	98	Acquired Data:	36302	11796	null
2023/05/05 13:27:34.569	99	Acquired Data:	35913	11758	null
2023/05/05 13:27:34.601	100	Acquired Data:	35513	11795	null
2023/05/05 13:27:34.601	101	Acquired Data:	35082	11759	null
2023/05/05 13:27:34.601	102	Acquired Data:	34644	11796	null
2023/05/05 13:27:34.601	103	Acquired Data:	34207	11754	null
2023/05/05 13:27:34.635	104	Acquired Data:	33777	11797	null
2023/05/05 13:27:34.637	105	Acquired Data:	33404	11754	null
2023/05/05 13:27:34.639	106	Acquired Data:	33052	11795	null
2023/05/05 13:27:34.646	107	Acquired Data:	32765	11754	null
2023/05/05 13:27:34.656	108	Acquired Data:	32568	11796	null
2023/05/05 13:27:34.680	109	Acquired Data:	32454	11752	null
2023/05/05 13:27:34.681	110	Acquired Data:	32410	11797	null
2023/05/05 13:27:34.682	111	Acquired Data:	32424	11754	null
2023/05/05 13:27:34.716	112	Acquired Data:	32517	11796	null
2023/05/05 13:27:34.719	113	Acquired Data:	32673	11752	null
2023/05/05 13:27:34.719	114	Acquired Data:	32858	11792	null
2023/05/05 13:27:34.726	115	Acquired Data:	33058	11756	null
2023/05/05 13:27:34.738	116	Acquired Data:	33253	11794	null
2023/05/05 13:27:34.762	117	Acquired Data:	33457	11754	null
2023/05/05 13:27:34.763	118	Acquired Data:	33608	11796	null
2023/05/05 13:27:34.765	119	Acquired Data:	33717	11752	null
2023/05/05 13:27:34.798	120	Acquired Data:	33788	11793	null
2023/05/05 13:27:34.799	121	Acquired Data:	33824	11753	null
2023/05/05 13:27:34.804	122	Acquired Data:	33772	11796	null
2023/05/05 13:27:34.839	123	Acquired Data:	33694	11755	null
2023/05/05 13:27:34.839	124	Acquired Data:	33561	11795	null
2023/05/05 13:27:34.839	125	Acquired Data:	33407	11756	null
2023/05/05 13:27:34.842	126	Acquired Data:	33224	11800	null
2023/05/05 13:27:34.842	127	Acquired Data:	33013	11760	null
2023/05/05 13:27:34.876	128	Acquired Data:	32796	11798	null
2023/05/05 13:27:34.877	129	Acquired Data:	32591	11760	null
2023/05/05 13:27:34.879	130	Acquired Data:	32388	11801	null
2023/05/05 13:27:34.887	131	Acquired Data:	32192	11762	null
2023/05/05 13:27:34.920	132	Acquired Data:	32034	11802	null
2023/05/05 13:27:34.932	133	Acquired Data:	31900	11761	null
2023/05/05 13:27:34.932	134	Acquired Data:	31789	11806	null
2023/05/05 13:27:34.932	135	Acquired Data:	31693	11763	null
2023/05/05 13:27:34.937	136	Acquired Data:	31629	11804	null
2023/05/05 13:27:34.962	137	Acquired Data:	31596	11765	null
2023/05/05 13:27:34.962	138	Acquired Data:	31568	11805	null
2023/05/05 13:27:34.964	139	Acquired Data:	31556	11764	null
2023/05/05 13:27:34.998	140	Acquired Data:	31534	11806	null
2023/05/05 13:27:34.998	141	Acquired Data:	31533	11768	null
2023/05/05 13:27:34.999	142	Acquired Data:	31496	11807	null
2023/05/05 13:27:35.001	143	Acquired Data:	31432	11769	null
2023/05/05 13:27:35.036	144	Acquired Data:	31383	11810	null
2023/05/05 13:27:35.036	145	Acquired Data:	31316	11773	null
2023/05/05 13:27:35.038	146	Acquired Data:	31238	11812	null
2023/05/05 13:27:35.046	147	Acquired Data:	31165	11772	null
2023/05/05 13:27:35.055	148	Acquired Data:	31130	11812	null
2023/05/05 13:27:35.081	149	Acquired Data:	31092	11775	null
2023/05/05 13:27:35.081	150	Acquired Data:	31062	11813	null
2023/05/05 13:27:35.084	151	Acquired Data:	31068	11778	null
2023/05/05 13:27:35.117	152	Acquired Data:	31118	11814	null
2023/05/05 13:27:35.120	153	Acquired Data:	31280	11780	null
2023/05/05 13:27:35.120	154	Acquired Data:	31605	11820	null
2023/05/05 13:27:35.126	155	Acquired Data:	32128	11782	null
2023/05/05 13:27:35.159	156	Acquired Data:	32821	11823	null
2023/05/05 13:27:35.161	157	Acquired Data:	33620	11787	null
2023/05/05 13:27:35.161	158	Acquired Data:	34452	11824	null
2023/05/05 13:27:35.191	159	Acquired Data:	35238	11791	null
2023/05/05 13:27:35.193	160	Acquired Data:	35940	11829	null
2023/05/05 13:27:35.195	161	Acquired Data:	36484	11793	null
2023/05/05 13:27:35.195	162	Acquired Data:	36844	11832	null
2023/05/05 13:27:35.228	163	Acquired Data:	37056	11793	null
2023/05/05 13:27:35.230	164	Acquired Data:	37114	11834	null
2023/05/05 13:27:35.230	165	Acquired Data:	37035	11796	null
2023/05/05 13:27:35.238	166	Acquired Data:	36852	11838	null
2023/05/05 13:27:35.264	167	Acquired Data:	36580	11797	null
2023/05/05 13:27:35.264	168	Acquired Data:	36284	11839	null
2023/05/05 13:27:35.266	169	Acquired Data:	35943	11803	null
2023/05/05 13:27:35.299	170	Acquired Data:	35578	11840	null
2023/05/05 13:27:35.299	171	Acquired Data:	35212	11805	null
2023/05/05 13:27:35.300	172	Acquired Data:	34818	11844	null
2023/05/05 13:27:35.308	173	Acquired Data:	34404	11808	null
2023/05/05 13:27:35.334	174	Acquired Data:	33988	11846	null
2023/05/05 13:27:35.334	175	Acquired Data:	33601	11810	null
2023/05/05 13:27:35.335	176	Acquired Data:	33216	11852	null
2023/05/05 13:27:35.370	177	Acquired Data:	32894	11816	null
2023/05/05 13:27:35.372	178	Acquired Data:	32647	11852	null
2023/05/05 13:27:35.373	179	Acquired Data:	32492	11818	null
2023/05/05 13:27:35.374	180	Acquired Data:	32379	11857	null
2023/05/05 13:27:35.407	181	Acquired Data:	32352	11823	null
2023/05/05 13:27:35.408	182	Acquired Data:	32391	11860	null
2023/05/05 13:27:35.410	183	Acquired Data:	32480	11826	null
2023/05/05 13:27:35.410	184	Acquired Data:	32601	11866	null
2023/05/05 13:27:35.444	185	Acquired Data:	32740	11828	null
2023/05/05 13:27:35.444	186	Acquired Data:	32892	11868	null
2023/05/05 13:27:35.448	187	Acquired Data:	33035	11834	null
2023/05/05 13:27:35.454	188	Acquired Data:	33137	11873	null
2023/05/05 13:27:35.486	189	Acquired Data:	33204	11840	null
2023/05/05 13:27:35.488	190	Acquired Data:	33251	11876	null
2023/05/05 13:27:35.490	191	Acquired Data:	33242	11844	null
2023/05/05 13:27:35.525	192	Acquired Data:	33208	11879	null
2023/05/05 13:27:35.526	193	Acquired Data:	33148	11847	null
2023/05/05 13:27:35.526	194	Acquired Data:	33062	11882	null
2023/05/05 13:27:35.535	195	Acquired Data:	32944	11849	null
2023/05/05 13:27:35.539	196	Acquired Data:	32800	11887	null
2023/05/05 13:27:35.573	197	Acquired Data:	32637	11854	null
2023/05/05 13:27:35.574	198	Acquired Data:	32464	11889	null
2023/05/05 13:27:35.574	199	Acquired Data:	32296	11855	null
2023/05/05 13:27:35.576	200	Acquired Data:	32132	11893	null
2023/05/05 13:27:35.610	201	Acquired Data:	31983	11861	null
2023/05/05 13:27:35.610	202	Acquired Data:	31863	11896	null
2023/05/05 13:27:35.612	203	Acquired Data:	31753	11865	null
2023/05/05 13:27:35.612	204	Acquired Data:	31654	11900	null
2023/05/05 13:27:35.647	205	Acquired Data:	31578	11869	null
2023/05/05 13:27:35.647	206	Acquired Data:	31484	11902	null
2023/05/05 13:27:35.652	207	Acquired Data:	31404	11870	null
2023/05/05 13:27:35.653	208	Acquired Data:	31304	11905	null
2023/05/05 13:27:35.687	209	Acquired Data:	31236	11876	null
2023/05/05 13:27:35.688	210	Acquired Data:	31164	11908	null
2023/05/05 13:27:35.688	211	Acquired Data:	31084	11876	null
2023/05/05 13:27:35.695	212	Acquired Data:	30986	11911	null
2023/05/05 13:27:35.730	213	Acquired Data:	30900	11879	null
2023/05/05 13:27:35.730	214	Acquired Data:	30816	11912	null
2023/05/05 13:27:35.732	215	Acquired Data:	30725	11884	null
2023/05/05 13:27:35.733	216	Acquired Data:	30656	11916	null
2023/05/05 13:27:35.767	217	Acquired Data:	30627	11880	null
2023/05/05 13:27:35.768	218	Acquired Data:	30626	11919	null
2023/05/05 13:27:35.768	219	Acquired Data:	30668	11886	null
2023/05/05 13:27:35.776	220	Acquired Data:	30765	11922	baseline
2023/05/05 13:27:35.832	221	Acquired Data:	31016	11886	baseline
2023/05/05 13:27:35.834	222	Acquired Data:	31465	11920	baseline
2023/05/05 13:27:35.835	223	Acquired Data:	32104	11891	baseline
2023/05/05 13:27:35.835	224	Acquired Data:	32890	11925	baseline
2023/05/05 13:27:35.837	225	Acquired Data:	33756	11892	baseline
2023/05/05 13:27:35.839	226	Acquired Data:	34622	11926	baseline
2023/05/05 13:27:35.870	227	Acquired Data:	35426	11893	baseline
2023/05/05 13:27:35.872	228	Acquired Data:	36132	11928	baseline
2023/05/05 13:27:35.873	229	Acquired Data:	36668	11897	baseline
2023/05/05 13:27:35.873	230	Acquired Data:	37017	11930	baseline
2023/05/05 13:27:35.907	231	Acquired Data:	37212	11899	baseline
2023/05/05 13:27:35.908	232	Acquired Data:	37246	11934	baseline
2023/05/05 13:27:35.910	233	Acquired Data:	37138	11901	baseline
2023/05/05 13:27:35.910	234	Acquired Data:	36920	11936	baseline
2023/05/05 13:27:35.926	235	Acquired Data:	36638	11904	baseline
2023/05/05 13:27:35.934	236	Acquired Data:	36298	11932	baseline
2023/05/05 13:27:35.944	237	Acquired Data:	35933	11905	baseline
2023/05/05 13:27:35.969	238	Acquired Data:	35560	11938	baseline
2023/05/05 13:27:35.971	239	Acquired Data:	35180	11905	baseline
2023/05/05 13:27:35.971	240	Acquired Data:	34788	11938	baseline
2023/05/05 13:27:36.006	241	Acquired Data:	34417	11907	baseline
2023/05/05 13:27:36.018	242	Acquired Data:	34023	11938	baseline
2023/05/05 13:27:36.018	243	Acquired Data:	33636	11906	baseline
2023/05/05 13:27:36.042	244	Acquired Data:	33285	11940	baseline
2023/05/05 13:27:36.042	245	Acquired Data:	32978	11909	baseline
2023/05/05 13:27:36.043	246	Acquired Data:	32713	11942	baseline
2023/05/05 13:27:36.045	247	Acquired Data:	32478	11910	baseline
2023/05/05 13:27:36.079	248	Acquired Data:	32302	11944	baseline
2023/05/05 13:27:36.081	249	Acquired Data:	32196	11912	baseline
2023/05/05 13:27:36.083	250	Acquired Data:	32153	11946	baseline
2023/05/05 13:27:36.083	251	Acquired Data:	32144	11914	baseline
2023/05/05 13:27:36.115	252	Acquired Data:	32207	11947	baseline
2023/05/05 13:27:36.117	253	Acquired Data:	32324	11916	baseline
2023/05/05 13:27:36.119	254	Acquired Data:	32432	11945	baseline
2023/05/05 13:27:36.124	255	Acquired Data:	32556	11912	baseline
2023/05/05 13:27:36.157	256	Acquired Data:	32688	11947	baseline
2023/05/05 13:27:36.158	257	Acquired Data:	32814	11913	baseline
2023/05/05 13:27:36.158	258	Acquired Data:	32904	11948	baseline
2023/05/05 13:27:36.167	259	Acquired Data:	32968	11914	baseline
2023/05/05 13:27:36.191	260	Acquired Data:	32970	11950	baseline
2023/05/05 13:27:36.193	261	Acquired Data:	32964	11914	baseline
2023/05/05 13:27:36.195	262	Acquired Data:	32884	11948	baseline
2023/05/05 13:27:36.226	263	Acquired Data:	32781	11914	baseline
2023/05/05 13:27:36.228	264	Acquired Data:	32656	11948	baseline
2023/05/05 13:27:36.229	265	Acquired Data:	32514	11914	baseline
2023/05/05 13:27:36.237	266	Acquired Data:	32344	11948	baseline
2023/05/05 13:27:36.261	267	Acquired Data:	32200	11914	baseline
2023/05/05 13:27:36.263	268	Acquired Data:	32056	11951	baseline
2023/05/05 13:27:36.265	269	Acquired Data:	31918	11912	baseline
2023/05/05 13:27:36.297	270	Acquired Data:	31780	11953	baseline
2023/05/05 13:27:36.297	271	Acquired Data:	31654	11912	baseline
2023/05/05 13:27:36.299	272	Acquired Data:	31554	11952	baseline
2023/05/05 13:27:36.300	273	Acquired Data:	31434	11913	baseline
2023/05/05 13:27:36.334	274	Acquired Data:	31340	11952	baseline
2023/05/05 13:27:36.342	275	Acquired Data:	31250	11914	baseline
2023/05/05 13:27:36.342	276	Acquired Data:	31150	11954	baseline
2023/05/05 13:27:36.367	277	Acquired Data:	31048	11915	baseline
2023/05/05 13:27:36.368	278	Acquired Data:	30917	11956	baseline
2023/05/05 13:27:36.370	279	Acquired Data:	30807	11915	baseline
2023/05/05 13:27:36.370	280	Acquired Data:	30668	11956	baseline
2023/05/05 13:27:36.403	281	Acquired Data:	30549	11914	baseline
2023/05/05 13:27:36.405	282	Acquired Data:	30441	11957	baseline
2023/05/05 13:27:36.406	283	Acquired Data:	30337	11914	baseline
2023/05/05 13:27:36.438	284	Acquired Data:	30253	11958	baseline
2023/05/05 13:27:36.439	285	Acquired Data:	30202	11916	baseline
2023/05/05 13:27:36.441	286	Acquired Data:	30216	11959	baseline
2023/05/05 13:27:36.443	287	Acquired Data:	30360	11914	baseline
2023/05/05 13:27:36.482	288	Acquired Data:	30690	11958	baseline
2023/05/05 13:27:36.484	289	Acquired Data:	31250	11916	baseline
2023/05/05 13:27:36.485	290	Acquired Data:	31989	11953	baseline
2023/05/05 13:27:36.485	291	Acquired Data:	32859	11915	baseline
2023/05/05 13:27:36.522	292	Acquired Data:	33768	11958	baseline
2023/05/05 13:27:36.522	293	Acquired Data:	34647	11915	baseline
2023/05/05 13:27:36.522	294	Acquired Data:	35420	11956	baseline
2023/05/05 13:27:36.522	295	Acquired Data:	36038	11913	baseline
2023/05/05 13:27:36.555	296	Acquired Data:	36460	11956	baseline
2023/05/05 13:27:36.555	297	Acquired Data:	36700	11916	baseline
2023/05/05 13:27:36.557	298	Acquired Data:	36764	11957	baseline
2023/05/05 13:27:36.566	299	Acquired Data:	36652	11917	baseline
2023/05/05 13:27:36.591	300	Acquired Data:	36426	11956	baseline
2023/05/05 13:27:36.593	301	Acquired Data:	36120	11914	baseline
2023/05/05 13:27:36.595	302	Acquired Data:	35720	11956	baseline
2023/05/05 13:27:36.627	303	Acquired Data:	35325	11914	baseline
2023/05/05 13:27:36.628	304	Acquired Data:	34901	11956	baseline
2023/05/05 13:27:36.630	305	Acquired Data:	34495	11913	baseline
2023/05/05 13:27:36.664	306	Acquired Data:	34112	11953	baseline
2023/05/05 13:27:36.665	307	Acquired Data:	33748	11913	baseline
2023/05/05 13:27:36.667	308	Acquired Data:	33350	11954	baseline
2023/05/05 13:27:36.669	309	Acquired Data:	32965	11914	baseline
2023/05/05 13:27:36.701	310	Acquired Data:	32581	11951	baseline
2023/05/05 13:27:36.701	311	Acquired Data:	32247	11912	baseline
2023/05/05 13:27:36.704	312	Acquired Data:	31933	11952	baseline
2023/05/05 13:27:36.706	313	Acquired Data:	31678	11912	baseline
2023/05/05 13:27:36.739	314	Acquired Data:	31472	11949	baseline
2023/05/05 13:27:36.740	315	Acquired Data:	31344	11911	baseline
2023/05/05 13:27:36.740	316	Acquired Data:	31256	11949	baseline
2023/05/05 13:27:36.749	317	Acquired Data:	31202	11909	baseline
2023/05/05 13:27:36.773	318	Acquired Data:	31196	11946	baseline
2023/05/05 13:27:36.775	319	Acquired Data:	31208	11908	baseline
2023/05/05 13:27:36.776	320	Acquired Data:	31208	11945	baseline
2023/05/05 13:27:36.809	321	Acquired Data:	31202	11906	baseline
2023/05/05 13:27:36.811	322	Acquired Data:	31194	11942	baseline
2023/05/05 13:27:36.811	323	Acquired Data:	31150	11907	baseline
2023/05/05 13:27:36.843	324	Acquired Data:	31060	11940	baseline
2023/05/05 13:27:36.845	325	Acquired Data:	30950	11903	baseline
2023/05/05 13:27:36.846	326	Acquired Data:	30813	11935	baseline
2023/05/05 13:27:36.848	327	Acquired Data:	30656	11899	baseline
2023/05/05 13:27:36.880	328	Acquired Data:	30476	11933	baseline
2023/05/05 13:27:36.880	329	Acquired Data:	30282	11894	baseline
2023/05/05 13:27:36.882	330	Acquired Data:	30064	11928	baseline
2023/05/05 13:27:36.883	331	Acquired Data:	29824	11893	baseline
2023/05/05 13:27:36.916	332	Acquired Data:	29614	11925	baseline
2023/05/05 13:27:36.917	333	Acquired Data:	29422	11884	baseline
2023/05/05 13:27:36.919	334	Acquired Data:	29226	11920	baseline
2023/05/05 13:27:36.925	335	Acquired Data:	29092	11880	baseline
2023/05/05 13:27:36.958	336	Acquired Data:	28993	11920	baseline
2023/05/05 13:27:36.958	337	Acquired Data:	28950	11877	baseline
2023/05/05 13:27:36.960	338	Acquired Data:	28940	11915	baseline
2023/05/05 13:27:36.962	339	Acquired Data:	28998	11873	baseline
2023/05/05 13:27:36.997	340	Acquired Data:	29088	11907	baseline
2023/05/05 13:27:36.998	341	Acquired Data:	29201	11866	baseline
2023/05/05 13:27:37.000	342	Acquired Data:	29296	11907	baseline
2023/05/05 13:27:37.000	343	Acquired Data:	29388	11858	baseline
2023/05/05 13:27:37.033	344	Acquired Data:	29474	11901	baseline
2023/05/05 13:27:37.035	345	Acquired Data:	29558	11855	baseline
2023/05/05 13:27:37.036	346	Acquired Data:	29632	11894	baseline
2023/05/05 13:27:37.069	347	Acquired Data:	29678	11853	baseline
2023/05/05 13:27:37.070	348	Acquired Data:	29702	11894	baseline
2023/05/05 13:27:37.072	349	Acquired Data:	29718	11849	baseline
2023/05/05 13:27:37.073	350	Acquired Data:	29712	11894	baseline
2023/05/05 13:27:37.111	351	Acquired Data:	29740	11844	baseline
2023/05/05 13:27:37.113	352	Acquired Data:	29817	11889	baseline
2023/05/05 13:27:37.113	353	Acquired Data:	30006	11843	baseline
2023/05/05 13:27:37.114	354	Acquired Data:	30330	11888	baseline
2023/05/05 13:27:37.148	355	Acquired Data:	30870	11840	baseline
2023/05/05 13:27:37.150	356	Acquired Data:	31605	11884	baseline
2023/05/05 13:27:37.151	357	Acquired Data:	32458	11839	baseline
2023/05/05 13:27:37.157	358	Acquired Data:	33376	11887	baseline
2023/05/05 13:27:37.168	359	Acquired Data:	34311	11835	baseline
2023/05/05 13:27:37.204	360	Acquired Data:	35164	11882	baseline
2023/05/05 13:27:37.209	361	Acquired Data:	35884	11835	baseline
2023/05/05 13:27:37.210	362	Acquired Data:	36412	11882	baseline
2023/05/05 13:27:37.210	363	Acquired Data:	36726	11833	baseline
2023/05/05 13:27:37.248	364	Acquired Data:	36832	11874	baseline
2023/05/05 13:27:37.249	365	Acquired Data:	36768	11829	baseline
2023/05/05 13:27:37.251	366	Acquired Data:	36548	11877	baseline
2023/05/05 13:27:37.253	367	Acquired Data:	36238	11828	baseline
2023/05/05 13:27:37.254	368	Acquired Data:	35840	11871	baseline
2023/05/05 13:27:37.285	369	Acquired Data:	35397	11822	baseline
2023/05/05 13:27:37.287	370	Acquired Data:	34944	11872	baseline
2023/05/05 13:27:37.287	371	Acquired Data:	34490	11826	baseline
2023/05/05 13:27:37.321	372	Acquired Data:	34026	11869	baseline
2023/05/05 13:27:37.322	373	Acquired Data:	33581	11820	baseline
2023/05/05 13:27:37.322	374	Acquired Data:	33152	11865	baseline
2023/05/05 13:27:37.324	375	Acquired Data:	32710	11820	baseline
2023/05/05 13:27:37.357	376	Acquired Data:	32291	11864	baseline
2023/05/05 13:27:37.358	377	Acquired Data:	31886	11820	baseline
2023/05/05 13:27:37.360	378	Acquired Data:	31518	11856	baseline
2023/05/05 13:27:37.394	379	Acquired Data:	31210	11815	baseline
2023/05/05 13:27:37.394	380	Acquired Data:	30991	11858	baseline
2023/05/05 13:27:37.396	381	Acquired Data:	30838	11820	baseline
2023/05/05 13:27:37.397	382	Acquired Data:	30724	11859	baseline
2023/05/05 13:27:37.431	383	Acquired Data:	30653	11823	baseline
2023/05/05 13:27:37.432	384	Acquired Data:	30617	11861	baseline
2023/05/05 13:27:37.465	385	Acquired Data:	30600	11827	baseline
2023/05/05 13:27:37.465	386	Acquired Data:	30588	11856	baseline
2023/05/05 13:27:37.467	387	Acquired Data:	30604	11830	baseline
2023/05/05 13:27:37.469	388	Acquired Data:	30660	11857	baseline
2023/05/05 13:27:37.471	389	Acquired Data:	30739	11829	baseline
2023/05/05 13:27:37.478	390	Acquired Data:	30797	11855	baseline
2023/05/05 13:27:37.510	391	Acquired Data:	30834	11829	baseline
2023/05/05 13:27:37.511	392	Acquired Data:	30831	11857	baseline
2023/05/05 13:27:37.513	393	Acquired Data:	30786	11829	baseline
2023/05/05 13:27:37.513	394	Acquired Data:	30710	11853	baseline
2023/05/05 13:27:37.548	395	Acquired Data:	30617	11828	baseline
2023/05/05 13:27:37.549	396	Acquired Data:	30522	11853	baseline
2023/05/05 13:27:37.549	397	Acquired Data:	30452	11827	baseline
2023/05/05 13:27:37.582	398	Acquired Data:	30396	11852	baseline
2023/05/05 13:27:37.582	399	Acquired Data:	30360	11828	baseline
2023/05/05 13:27:37.583	400	Acquired Data:	30294	11851	baseline
2023/05/05 13:27:37.585	401	Acquired Data:	30223	11829	baseline
2023/05/05 13:27:37.617	402	Acquired Data:	30140	11852	baseline
2023/05/05 13:27:37.619	403	Acquired Data:	30049	11830	baseline
2023/05/05 13:27:37.621	404	Acquired Data:	29932	11848	baseline
2023/05/05 13:27:37.653	405	Acquired Data:	29808	11826	baseline
2023/05/05 13:27:37.655	406	Acquired Data:	29684	11851	baseline
2023/05/05 13:27:37.655	407	Acquired Data:	29566	11826	baseline
2023/05/05 13:27:37.656	408	Acquired Data:	29428	11846	baseline
2023/05/05 13:27:37.689	409	Acquired Data:	29309	11826	baseline
2023/05/05 13:27:37.690	410	Acquired Data:	29180	11847	baseline
2023/05/05 13:27:37.690	411	Acquired Data:	29038	11828	baseline
2023/05/05 13:27:37.724	412	Acquired Data:	28876	11845	baseline
